name,description,schema,source
get_project_field,Get Project field for a user or org,"{""properties"": {""field_id"": {""description"": ""The field's id."", ""type"": ""number""}, ""owner"": {""description"": ""If owner_type == user it is the handle for the GitHub user account. If owner_type == org it is the name of the organization. The name is not case sensitive."", ""type"": ""string""}, ""owner_type"": {""description"": ""Owner type"", ""enum"": [""user"", ""org""], ""type"": ""string""}, ""project_number"": {""description"": ""The project's number."", ""type"": ""number""}}, ""required"": [""owner_type"", ""owner"", ""project_number"", ""field_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_project_item,Get a specific Project item for a user or org,"{""properties"": {""item_id"": {""description"": ""The item's ID."", ""type"": ""number""}, ""owner"": {""description"": ""If owner_type == user it is the handle for the GitHub user account. If owner_type == org it is the name of the organization. The name is not case sensitive."", ""type"": ""string""}, ""owner_type"": {""description"": ""Owner type"", ""enum"": [""user"", ""org""], ""type"": ""string""}, ""project_number"": {""description"": ""The project's number."", ""type"": ""number""}}, ""required"": [""owner_type"", ""owner"", ""project_number"", ""item_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_pull_request_review_comments,Get pull request review comments. They are comments made on a portion of the unified diff during a pull request review. These are different from commit comments and issue comments in a pull request.,"{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""pullNumber"": {""description"": ""Pull request number"", ""type"": ""number""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}}, ""required"": [""owner"", ""repo"", ""pullNumber""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_release_by_tag,Get a specific release by its tag name in a GitHub repository,"{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""tag"": {""description"": ""Tag name (e.g., 'v1.0.0')"", ""type"": ""string""}}, ""required"": [""owner"", ""repo"", ""tag""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_team_members,Get member usernames of a specific team in an organization. Limited to organizations accessible with current credentials,"{""properties"": {""org"": {""description"": ""Organization login (owner) that contains the team."", ""type"": ""string""}, ""team_slug"": {""description"": ""Team slug"", ""type"": ""string""}}, ""required"": [""org"", ""team_slug""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_teams,Get details of the teams the user is a member of. Limited to organizations accessible with current credentials,"{""properties"": {""user"": {""description"": ""Username to get teams for. If not provided, uses the authenticated user."", ""type"": ""string""}}, ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_workflow_run,Get details of a specific workflow run,"{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""run_id"": {""description"": ""The unique identifier of the workflow run"", ""type"": ""number""}}, ""required"": [""owner"", ""repo"", ""run_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_workflow_run_logs,Download logs for a specific workflow run (EXPENSIVE: downloads ALL logs as ZIP. Consider using get_job_logs with failed_only=true for debugging failed jobs),"{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""run_id"": {""description"": ""The unique identifier of the workflow run"", ""type"": ""number""}}, ""required"": [""owner"", ""repo"", ""run_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_workflow_run_usage,Get usage metrics for a workflow run,"{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""run_id"": {""description"": ""The unique identifier of the workflow run"", ""type"": ""number""}}, ""required"": [""owner"", ""repo"", ""run_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_commits,"Get list of commits of a branch in a GitHub repository. Returns at least 30 results per page by default, but can return more if specified using the perPage parameter (up to 100).","{""properties"": {""author"": {""description"": ""Author username or email address to filter commits by"", ""type"": ""string""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""sha"": {""description"": ""Commit SHA, branch or tag name to list commits of. If not provided, uses the default branch of the repository. If a commit SHA is provided, will list commits up to that SHA."", ""type"": ""string""}}, ""required"": [""owner"", ""repo""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_copilot_spaces,"Retrieves the list of Copilot Spaces accessible to the user, including their names and owners.","{""properties"": {}, ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_dependabot_alerts,List dependabot alerts in a GitHub repository.,"{""properties"": {""owner"": {""description"": ""The owner of the repository."", ""type"": ""string""}, ""repo"": {""description"": ""The name of the repository."", ""type"": ""string""}, ""severity"": {""description"": ""Filter dependabot alerts by severity"", ""enum"": [""low"", ""medium"", ""high"", ""critical""], ""type"": ""string""}, ""state"": {""default"": ""open"", ""description"": ""Filter dependabot alerts by state. Defaults to open"", ""enum"": [""open"", ""fixed"", ""dismissed"", ""auto_dismissed""], ""type"": ""string""}}, ""required"": [""owner"", ""repo""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_discussion_categories,"List discussion categories with their id and name, for a repository or organisation.","{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name. If not provided, discussion categories will be queried at the organisation level."", ""type"": ""string""}}, ""required"": [""owner""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_discussions,List discussions for a repository or organisation.,"{""properties"": {""after"": {""description"": ""Cursor for pagination. Use the endCursor from the previous page's PageInfo for GraphQL APIs."", ""type"": ""string""}, ""category"": {""description"": ""Optional filter by discussion category ID. If provided, only discussions with this category are listed."", ""type"": ""string""}, ""direction"": {""description"": ""Order direction."", ""enum"": [""ASC"", ""DESC""], ""type"": ""string""}, ""orderBy"": {""description"": ""Order discussions by field. If provided, the 'direction' also needs to be provided."", ""enum"": [""CREATED_AT"", ""UPDATED_AT""], ""type"": ""string""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""repo"": {""description"": ""Repository name. If not provided, discussions will be queried at the organisation level."", ""type"": ""string""}}, ""required"": [""owner""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_gists,List gists for a user,"{""properties"": {""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""since"": {""description"": ""Only gists updated after this time (ISO 8601 timestamp)"", ""type"": ""string""}, ""username"": {""description"": ""GitHub username (omit for authenticated user's gists)"", ""type"": ""string""}}, ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_global_security_advisories,List global security advisories from GitHub.,"{""properties"": {""affects"": {""description"": ""Filter advisories by affected package or version (e.g. \""package1,package2@1.0.0\"")."", ""type"": ""string""}, ""cveId"": {""description"": ""Filter by CVE ID."", ""type"": ""string""}, ""cwes"": {""description"": ""Filter by Common Weakness Enumeration IDs (e.g. [\""79\"", \""284\"", \""22\""])."", ""items"": {""type"": ""string""}, ""type"": ""array""}, ""ecosystem"": {""description"": ""Filter by package ecosystem."", ""enum"": [""actions"", ""composer"", ""erlang"", ""go"", ""maven"", ""npm"", ""nuget"", ""other"", ""pip"", ""pub"", ""rubygems"", ""rust""], ""type"": ""string""}, ""ghsaId"": {""description"": ""Filter by GitHub Security Advisory ID (format: GHSA-xxxx-xxxx-xxxx)."", ""type"": ""string""}, ""isWithdrawn"": {""description"": ""Whether to only return withdrawn advisories."", ""type"": ""boolean""}, ""modified"": {""description"": ""Filter by publish or update date or date range (ISO 8601 date or range)."", ""type"": ""string""}, ""published"": {""description"": ""Filter by publish date or date range (ISO 8601 date or range)."", ""type"": ""string""}, ""severity"": {""description"": ""Filter by severity."", ""enum"": [""unknown"", ""low"", ""medium"", ""high"", ""critical""], ""type"": ""string""}, ""type"": {""default"": ""reviewed"", ""description"": ""Advisory type."", ""enum"": [""reviewed"", ""malware"", ""unreviewed""], ""type"": ""string""}, ""updated"": {""description"": ""Filter by update date or date range (ISO 8601 date or range)."", ""type"": ""string""}}, ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_issue_types,List supported issue types for repository owner (organization).,"{""properties"": {""owner"": {""description"": ""The organization owner of the repository"", ""type"": ""string""}}, ""required"": [""owner""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_issues,"List issues in a GitHub repository. For pagination, use the 'endCursor' from the previous response's 'pageInfo' in the 'after' parameter.","{""properties"": {""after"": {""description"": ""Cursor for pagination. Use the endCursor from the previous page's PageInfo for GraphQL APIs."", ""type"": ""string""}, ""direction"": {""description"": ""Order direction. If provided, the 'orderBy' also needs to be provided."", ""enum"": [""ASC"", ""DESC""], ""type"": ""string""}, ""labels"": {""description"": ""Filter by labels"", ""items"": {""type"": ""string""}, ""type"": ""array""}, ""orderBy"": {""description"": ""Order issues by field. If provided, the 'direction' also needs to be provided."", ""enum"": [""CREATED_AT"", ""UPDATED_AT"", ""COMMENTS""], ""type"": ""string""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""since"": {""description"": ""Filter by date (ISO 8601 timestamp)"", ""type"": ""string""}, ""state"": {""description"": ""Filter by state, by default both open and closed issues are returned when not provided"", ""enum"": [""OPEN"", ""CLOSED""], ""type"": ""string""}}, ""required"": [""owner"", ""repo""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_org_repository_security_advisories,List repository security advisories for a GitHub organization.,"{""properties"": {""direction"": {""description"": ""Sort direction."", ""enum"": [""asc"", ""desc""], ""type"": ""string""}, ""org"": {""description"": ""The organization login."", ""type"": ""string""}, ""sort"": {""description"": ""Sort field."", ""enum"": [""created"", ""updated"", ""published""], ""type"": ""string""}, ""state"": {""description"": ""Filter by advisory state."", ""enum"": [""triage"", ""draft"", ""published"", ""closed""], ""type"": ""string""}}, ""required"": [""org""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_project_fields,List Project fields for a user or org,"{""properties"": {""owner"": {""description"": ""If owner_type == user it is the handle for the GitHub user account. If owner_type == org it is the name of the organization. The name is not case sensitive."", ""type"": ""string""}, ""owner_type"": {""description"": ""Owner type"", ""enum"": [""user"", ""org""], ""type"": ""string""}, ""per_page"": {""description"": ""Number of results per page (max 100, default: 30)"", ""type"": ""number""}, ""project_number"": {""description"": ""The project's number."", ""type"": ""number""}}, ""required"": [""owner_type"", ""owner"", ""project_number""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_project_items,List Project items for a user or org,"{""properties"": {""owner"": {""description"": ""If owner_type == user it is the handle for the GitHub user account. If owner_type == org it is the name of the organization. The name is not case sensitive."", ""type"": ""string""}, ""owner_type"": {""description"": ""Owner type"", ""enum"": [""user"", ""org""], ""type"": ""string""}, ""per_page"": {""description"": ""Number of results per page (max 100, default: 30)"", ""type"": ""number""}, ""project_number"": {""description"": ""The project's number."", ""type"": ""number""}, ""query"": {""description"": ""Search query to filter items"", ""type"": ""string""}}, ""required"": [""owner_type"", ""owner"", ""project_number""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_projects,List Projects for a user or org,"{""properties"": {""owner"": {""description"": ""If owner_type == user it is the handle for the GitHub user account. If owner_type == org it is the name of the organization. The name is not case sensitive."", ""type"": ""string""}, ""owner_type"": {""description"": ""Owner type"", ""enum"": [""user"", ""org""], ""type"": ""string""}, ""per_page"": {""description"": ""Number of results per page (max 100, default: 30)"", ""type"": ""number""}, ""query"": {""description"": ""Filter projects by a search query (matches title and description)"", ""type"": ""string""}}, ""required"": [""owner_type"", ""owner""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_pull_requests,"List pull requests in a GitHub repository. If the user specifies an author, then DO NOT use this tool and use the search_pull_requests tool instead.","{""properties"": {""base"": {""description"": ""Filter by base branch"", ""type"": ""string""}, ""direction"": {""description"": ""Sort direction"", ""enum"": [""asc"", ""desc""], ""type"": ""string""}, ""head"": {""description"": ""Filter by head user/org and branch"", ""type"": ""string""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""sort"": {""description"": ""Sort by"", ""enum"": [""created"", ""updated"", ""popularity"", ""long-running""], ""type"": ""string""}, ""state"": {""description"": ""Filter by state"", ""enum"": [""open"", ""closed"", ""all""], ""type"": ""string""}}, ""required"": [""owner"", ""repo""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_releases,List releases in a GitHub repository,"{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}}, ""required"": [""owner"", ""repo""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_repository_security_advisories,List repository security advisories for a GitHub repository.,"{""properties"": {""direction"": {""description"": ""Sort direction."", ""enum"": [""asc"", ""desc""], ""type"": ""string""}, ""owner"": {""description"": ""The owner of the repository."", ""type"": ""string""}, ""repo"": {""description"": ""The name of the repository."", ""type"": ""string""}, ""sort"": {""description"": ""Sort field."", ""enum"": [""created"", ""updated"", ""published""], ""type"": ""string""}, ""state"": {""description"": ""Filter by advisory state."", ""enum"": [""triage"", ""draft"", ""published"", ""closed""], ""type"": ""string""}}, ""required"": [""owner"", ""repo""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_starred_repositories,List starred repositories,"{""properties"": {""direction"": {""description"": ""The direction to sort the results by."", ""enum"": [""asc"", ""desc""], ""type"": ""string""}, ""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""sort"": {""description"": ""How to sort the results. Can be either 'created' (when the repository was starred) or 'updated' (when the repository was last pushed to)."", ""enum"": [""created"", ""updated""], ""type"": ""string""}, ""username"": {""description"": ""Username to list starred repositories for. Defaults to the authenticated user."", ""type"": ""string""}}, ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_sub_issues,List sub-issues for a specific issue in a GitHub repository.,"{""properties"": {""issue_number"": {""description"": ""Issue number"", ""type"": ""number""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""page"": {""description"": ""Page number for pagination (default: 1)"", ""type"": ""number""}, ""per_page"": {""description"": ""Number of results per page (max 100, default: 30)"", ""type"": ""number""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}}, ""required"": [""owner"", ""repo"", ""issue_number""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_workflow_jobs,List jobs for a specific workflow run,"{""properties"": {""filter"": {""description"": ""Filters jobs by their completed_at timestamp"", ""enum"": [""latest"", ""all""], ""type"": ""string""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""run_id"": {""description"": ""The unique identifier of the workflow run"", ""type"": ""number""}}, ""required"": [""owner"", ""repo"", ""run_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_workflow_run_artifacts,List artifacts for a workflow run,"{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""run_id"": {""description"": ""The unique identifier of the workflow run"", ""type"": ""number""}}, ""required"": [""owner"", ""repo"", ""run_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_workflow_runs,List workflow runs for a specific workflow,"{""properties"": {""actor"": {""description"": ""Returns someone's workflow runs. Use the login for the user who created the workflow run."", ""type"": ""string""}, ""branch"": {""description"": ""Returns workflow runs associated with a branch. Use the name of the branch."", ""type"": ""string""}, ""event"": {""description"": ""Returns workflow runs for a specific event type"", ""enum"": [""branch_protection_rule"", ""check_run"", ""check_suite"", ""create"", ""delete"", ""deployment"", ""deployment_status"", ""discussion"", ""discussion_comment"", ""fork"", ""gollum"", ""issue_comment"", ""issues"", ""label"", ""merge_group"", ""milestone"", ""page_build"", ""public"", ""pull_request"", ""pull_request_review"", ""pull_request_review_comment"", ""pull_request_target"", ""push"", ""registry_package"", ""release"", ""repository_dispatch"", ""schedule"", ""status"", ""watch"", ""workflow_call"", ""workflow_dispatch"", ""workflow_run""], ""type"": ""string""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""status"": {""description"": ""Returns workflow runs with the check run status"", ""enum"": [""queued"", ""in_progress"", ""completed"", ""requested"", ""waiting""], ""type"": ""string""}, ""workflow_id"": {""description"": ""The workflow ID or workflow file name"", ""type"": ""string""}}, ""required"": [""owner"", ""repo"", ""workflow_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
list_workflows,List workflows in a repository,"{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}}, ""required"": [""owner"", ""repo""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
remove_sub_issue,Remove a sub-issue from a parent issue in a GitHub repository.,"{""properties"": {""issue_number"": {""description"": ""The number of the parent issue"", ""type"": ""number""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""sub_issue_id"": {""description"": ""The ID of the sub-issue to remove. ID is not the same as issue number"", ""type"": ""number""}}, ""required"": [""owner"", ""repo"", ""issue_number"", ""sub_issue_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
reprioritize_sub_issue,Reprioritize a sub-issue to a different position in the parent issue's sub-issue list.,"{""properties"": {""after_id"": {""description"": ""The ID of the sub-issue to be prioritized after (either after_id OR before_id should be specified)"", ""type"": ""number""}, ""before_id"": {""description"": ""The ID of the sub-issue to be prioritized before (either after_id OR before_id should be specified)"", ""type"": ""number""}, ""issue_number"": {""description"": ""The number of the parent issue"", ""type"": ""number""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""sub_issue_id"": {""description"": ""The ID of the sub-issue to reprioritize. ID is not the same as issue number"", ""type"": ""number""}}, ""required"": [""owner"", ""repo"", ""issue_number"", ""sub_issue_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
rerun_failed_jobs,Re-run only the failed jobs in a workflow run,"{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""run_id"": {""description"": ""The unique identifier of the workflow run"", ""type"": ""number""}}, ""required"": [""owner"", ""repo"", ""run_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
rerun_workflow_run,Re-run an entire workflow run,"{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""run_id"": {""description"": ""The unique identifier of the workflow run"", ""type"": ""number""}}, ""required"": [""owner"", ""repo"", ""run_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
run_workflow,Run an Actions workflow by workflow ID or filename,"{""properties"": {""inputs"": {""description"": ""Inputs the workflow accepts"", ""properties"": {}, ""type"": ""object""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""ref"": {""description"": ""The git reference for the workflow. The reference can be a branch or tag name."", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""workflow_id"": {""description"": ""The workflow ID (numeric) or workflow file name (e.g., main.yml, ci.yaml)"", ""type"": ""string""}}, ""required"": [""owner"", ""repo"", ""workflow_id"", ""ref""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
search_code,"Fast and precise code search across ALL GitHub repositories using GitHub's native search engine. Best for finding exact symbols, functions, classes, or specific code patterns.","{""properties"": {""order"": {""description"": ""Sort order for results"", ""enum"": [""asc"", ""desc""], ""type"": ""string""}, ""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""query"": {""description"": ""Search query using GitHub's powerful code search syntax. Examples: 'content:Skill language:Java org:github', 'NOT is:archived language:Python OR language:go', 'repo:github/github-mcp-server'. Supports exact matching, language filters, path filters, and more."", ""type"": ""string""}, ""sort"": {""description"": ""Sort field ('indexed' only)"", ""type"": ""string""}}, ""required"": [""query""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
search_issues,Search for issues in GitHub repositories using issues search syntax already scoped to is:issue,"{""properties"": {""order"": {""description"": ""Sort order"", ""enum"": [""asc"", ""desc""], ""type"": ""string""}, ""owner"": {""description"": ""Optional repository owner. If provided with repo, only issues for this repository are listed."", ""type"": ""string""}, ""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""query"": {""description"": ""Search query using GitHub issues search syntax"", ""type"": ""string""}, ""repo"": {""description"": ""Optional repository name. If provided with owner, only issues for this repository are listed."", ""type"": ""string""}, ""sort"": {""description"": ""Sort field by number of matches of categories, defaults to best match"", ""enum"": [""comments"", ""reactions"", ""reactions-+1"", ""reactions--1"", ""reactions-smile"", ""reactions-thinking_face"", ""reactions-heart"", ""reactions-tada"", ""interactions"", ""created"", ""updated""], ""type"": ""string""}}, ""required"": [""query""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
search_orgs,"Find GitHub organizations by name, location, or other organization metadata. Ideal for discovering companies, open source foundations, or teams.","{""properties"": {""order"": {""description"": ""Sort order"", ""enum"": [""asc"", ""desc""], ""type"": ""string""}, ""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""query"": {""description"": ""Organization search query. Examples: 'microsoft', 'location:california', 'created:>=2025-01-01'. Search is automatically scoped to type:org."", ""type"": ""string""}, ""sort"": {""description"": ""Sort field by category"", ""enum"": [""followers"", ""repositories"", ""joined""], ""type"": ""string""}}, ""required"": [""query""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
search_pull_requests,Search for pull requests in GitHub repositories using issues search syntax already scoped to is:pr,"{""properties"": {""order"": {""description"": ""Sort order"", ""enum"": [""asc"", ""desc""], ""type"": ""string""}, ""owner"": {""description"": ""Optional repository owner. If provided with repo, only pull requests for this repository are listed."", ""type"": ""string""}, ""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""query"": {""description"": ""Search query using GitHub pull request search syntax"", ""type"": ""string""}, ""repo"": {""description"": ""Optional repository name. If provided with owner, only pull requests for this repository are listed."", ""type"": ""string""}, ""sort"": {""description"": ""Sort field by number of matches of categories, defaults to best match"", ""enum"": [""comments"", ""reactions"", ""reactions-+1"", ""reactions--1"", ""reactions-smile"", ""reactions-thinking_face"", ""reactions-heart"", ""reactions-tada"", ""interactions"", ""created"", ""updated""], ""type"": ""string""}}, ""required"": [""query""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
search_repositories,"Find GitHub repositories by name, description, readme, topics, or other metadata. Perfect for discovering projects, finding examples, or locating specific repositories across GitHub.","{""properties"": {""minimal_output"": {""default"": true, ""description"": ""Return minimal repository information (default: true). When false, returns full GitHub API repository objects."", ""type"": ""boolean""}, ""page"": {""description"": ""Page number for pagination (min 1)"", ""minimum"": 1, ""type"": ""number""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""query"": {""description"": ""Repository search query. Examples: 'machine learning in:name stars:>1000 language:python', 'topic:react', 'user:facebook'. Supports advanced search syntax for precise filtering."", ""type"": ""string""}}, ""required"": [""query""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
